PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       atrophy. However, GWAS reports and recent single-nucleus RNA sequencing 
       (snRNA-seq) efforts have highlighted that glial cells, particularly microglia, 
       claim a central role in AD pathophysiology. Here, we tailor pattern-learning 
       algorithms to explore distinct gene programs by integrating the entire 
       transcriptome, yielding distributed AD-predictive modules within the brain's 
       major cell-types. We show that these learned modules are biologically meaningful 
       through the identification of new and relevant enriched signaling cascades. The 
       predictive nature of our modules, especially in microglia, allows us to infer 
       each subject's progression along a disease pseudo-trajectory, confirmed by 
       post-mortem pathological brain tissue markers. Additionally, we quantify the 
       interplay between pairs of cell-type modules in the AD brain, and localized known 
       AD risk genes to enriched module gene programs. Our collective findings advocate 
       for a transition from cell-type-specificity to gene modules specificity to unlock 
       the potential of unique gene programs, recasting the roles of recently reported 
       genome-wide AD risk loci.",PMC11101463,Communications biology,101719179

38741048,"Characterizing dysregulations via cell-cell communications in Alzheimer's brains 
       using single-cell transcriptomes.",10.1186/s12868-024-00867-y,"BACKGROUND: Alzheimer's disease (AD) is a devastating neurodegenerative disorder 
       affecting 44 million people worldwide, leading to cognitive decline, memory loss, 
       and significant impairment in daily functioning. The recent single-cell 
       sequencing technology has revolutionized genetic and genomic resolution by 
       enabling scientists to explore the diversity of gene expression patterns at the 
       finest resolution. Most existing studies have solely focused on molecular 
       perturbations within each cell, but cells live in microenvironments rather than 
       in isolated entities. Here, we leveraged the large-scale and publicly available 
       single-nucleus RNA sequencing in the human prefrontal cortex to investigate 
       cell-to-cell communication in healthy brains and their perturbations in AD. We 
       uniformly processed the snRNA-seq with strict QCs and labeled canonical cell 
       types consistent with the definitions from the BRAIN Initiative Cell Census 
       Network. From ligand and receptor gene expression, we built a high-confidence 
       cell-to-cell communication network to investigate signaling differences between 
       AD and healthy brains. RESULTS: Specifically, we first performed broad 
       communication pattern analyses to highlight that biologically related cell types 
       in normal brains rely on largely overlapping signaling networks and that the AD 
       brain exhibits the irregular inter-mixing of cell types and signaling pathways. 
       Secondly, we performed a more focused cell-type-centric analysis and found that 
       excitatory neurons in AD have significantly increased their communications to 
       inhibitory neurons, while inhibitory neurons and other non-neuronal cells 
       globally decreased theirs to all cells. Then, we delved deeper with a 
       signaling-centric view, showing that canonical signaling pathways CSF, TGFβ, and 
       CX3C are significantly dysregulated in their signaling to the cell type 
       microglia/PVM and from endothelial to neuronal cells for the WNT pathway. 
       Finally, after extracting 23 known AD risk genes, our intracellular communication 
       analysis revealed a strong connection of extracellular ligand genes APP, APOE, 
       and PSEN1 to intracellular AD risk genes TREM2, ABCA1, and APP in the 
       communication from astrocytes and microglia to neurons. CONCLUSIONS: In summary, 
       with the novel advances in single-cell sequencing technologies, we show that 
       cellular signaling is regulated in a cell-type-specific manner and that improper 
       regulation of extracellular signaling genes is linked to intracellular risk 
       genes, giving the mechanistic intra- and inter-cellular picture of AD.",PMC11089696,BMC neuroscience,100966986

38740758,Reduction of spermine synthase enhances autophagy to suppress Tau accumulation.,10.1038/s41419-024-06720-8,"Precise polyamine metabolism regulation is vital for cells and organisms. 
       Mutations in spermine synthase (SMS) cause Snyder-Robinson intellectual 
       disability syndrome (SRS), characterized by significant spermidine accumulation 
       and autophagy blockage in the nervous system. Emerging evidence connects 
       polyamine metabolism with other autophagy-related diseases, such as Tauopathy, 
       however, the functional intersection between polyamine metabolism and autophagy 
       in the context of these diseases remains unclear. Here, we altered SMS expression 
       level to investigate the regulation of autophagy by modulated polyamine 
       metabolism in Tauopathy in Drosophila and human cellular models. Interestingly, 
       while complete loss of Drosophila spermine synthase (dSms) impairs lysosomal 
       function and blocks autophagic flux recapitulating SRS disease phenotype, partial 
       loss of dSms enhanced autophagic flux, reduced Tau protein accumulation, and led 
       to extended lifespan and improved climbing performance in Tauopathy flies. 
       Measurement of polyamine levels detected a mild elevation of spermidine in flies 
       with partial loss of dSms. Similarly, in human neuronal or glial cells, partial 
       loss of SMS by siRNA-mediated knockdown upregulated autophagic flux and reduced 
       Tau protein accumulation. Importantly, proteomics analysis of postmortem brain 
       tissue from Alzheimer's disease (AD) patients showed a significant albeit modest 
       elevation of SMS level. Taken together, our study uncovers a functional 
       correlation between polyamine metabolism and autophagy in AD: SMS reduction 
       upregulates autophagy, suppresses Tau accumulation, and ameliorates 
       neurodegeneration and cell death. These findings provide a new potential 
       therapeutic target for AD.",PMC11091227,Cell death & disease,101524092

38715083,Promoting Alzheimer's disease research and therapy with stem cell technology.,10.1186/s13287-024-03737-w,"BACKGROUND: Alzheimer's disease (AD) is a prevalent form of dementia leading to 
       memory loss, reduced cognitive and linguistic abilities, and decreased self-care. 
       Current AD treatments aim to relieve symptoms and slow disease progression, but a 
       cure is elusive due to limited understanding of the underlying disease 
       mechanisms. MAIN CONTENT: Stem cell technology has the potential to revolutionize 
       AD research. With the ability to self-renew and differentiate into various cell 
       types, stem cells are valuable tools for disease modeling, drug screening, and 
       cell therapy. Recent advances have broadened our understanding beyond the 
       deposition of amyloidβ (Aβ) or tau proteins in AD to encompass risk genes, immune 
       system disorders, and neuron-glia mis-communication, relying heavily on stem 
       cell-derived disease models. These stem cell-based models (e.g., organoids and 
       microfluidic chips) simulate in vivo pathological processes with extraordinary 
       spatial and temporal resolution. Stem cell technologies have the potential to 
       alleviate AD pathology through various pathways, including immunomodulation, 
       replacement of damaged neurons, and neurotrophic support. In recent years, 
       transplantation of glial cells like oligodendrocytes and the infusion of exosomes 
       have become hot research topics. CONCLUSION: Although stem cell-based models and 
       therapies for AD face several challenges, such as extended culture time and low 
       differentiation efficiency, they still show considerable potential for AD 
       treatment and are likely to become preferred tools for AD research.",PMC11077895,Stem cell research & therapy,101527581

38712265,"ProSAAS is Preferentially Secreted from Neurons During Homeostatic Scaling and 
       Reduces Amyloid Plaque Size in the 5xFAD Mouse Hippocampus.",10.1101/2024.04.18.590133,"The accumulation of β-amyloid in Alzheimer's disease greatly impacts neuronal 
       health and synaptic function. To maintain network stability in the face of 
       altered synaptic activity, neurons engage a feedback mechanism termed homeostatic 
       scaling; however, this process is thought to be disrupted during disease 
       progression. Previous proteomics studies have shown that one of the most highly 
       regulated proteins in cell culture models of homeostatic scaling is the small 
       secretory chaperone proSAAS. Our prior work has shown that proSAAS exhibits 
       anti-aggregant behavior against alpha synuclein and β-amyloid fibrillation in 
       vitro, and is upregulated in cell models of proteostatic stress. However, the 
       specific role that this protein might play in homeostatic scaling, and its 
       anti-aggregant role in Alzheimer's progression, is not clear. To learn more about 
       the role of proSAAS in maintaining hippocampal proteostasis, we compared its 
       expression in a primary neuron model of homeostatic scaling to other synaptic 
       components using Western blotting and qPCR, revealing that proSAAS protein 
       responses to homeostatic up- and down-regulation were significantly higher than 
       those of two other synaptic vesicle components, 7B2 and carboxypeptidase E. 
       However, proSAAS mRNA expression was static, suggesting translational control 
       (and/or reduced degradation). ProSAAS was readily released upon depolarization of 
       differentiated hippocampal cultures, supporting its synaptic localization. 
       Immunohistochemical analysis demonstrated abundant proSAAS within the mossy fiber 
       layer of the hippocampus in both wild-type and 5xFAD mice; in the latter, proSAAS 
       was also concentrated around amyloid plaques. Interestingly, overexpression of 
       proSAAS in the CA1 region via stereotaxic injection of proSAAS-encoding AAV2/1 
       significantly decreased amyloid plaque burden in 5xFAD mice. We hypothesize that 
       dynamic changes in proSAAS expression play a critical role in hippocampal 
       proteostatic processes, both in the context of normal homeostatic plasticity and 
       in the control of protein aggregation during Alzheimer's disease progression.",PMC11071301,bioRxiv : the preprint server for biology,101680187

38712204,"Single-nucleus and spatial transcriptomic profiling of human temporal cortex and 
       white matter reveals novel associations with AD pathology.",10.1101/2024.04.23.590816,"Alzheimer's disease (AD) is a neurodegenerative disorder with complex 
       pathological manifestations and is the leading cause of cognitive decline and 
       dementia in elderly individuals. A major goal in AD research is to identify new 
       therapeutic pathways by studying the molecular and cellular changes in the 
       disease, either downstream or upstream of the pathological hallmarks. In this 
       study, we present a comprehensive investigation of cellular heterogeneity from 
       the temporal cortex region of 40 individuals, comprising healthy donors and 
       individuals with differing tau and amyloid burden. Using single-nucleus 
       transcriptome analysis of 430,271 nuclei from both gray and white matter of these 
       individuals, we identified cell type-specific subclusters in both neuronal and 
       glial cell types with varying degrees of association with AD pathology. In 
       particular, these associations are present in layer specific glutamatergic 
       (excitatory) neuronal types, along with GABAergic (inhibitory) neurons and glial 
       subtypes. These associations were observed in early as well as late pathological 
       progression. We extended this analysis by performing multiplexed in situ 
       hybridization using the CARTANA platform, capturing 155 genes in 13 individuals 
       with varying levels of tau pathology. By modeling the spatial distribution of 
       these genes and their associations with the pathology, we not only replicated key 
       findings from our snRNA data analysis, but also identified a set of cell 
       type-specific genes that show selective enrichment or depletion near pathological 
       inclusions. Together, our findings allow us to prioritize specific cell types and 
       pathways for targeted interventions at various stages of pathological progression 
       in AD.",PMC11071354,bioRxiv : the preprint server for biology,101680187

38697121,The broken Alzheimer's disease genome.,10.1016/j.xgen.2024.100555,"The complex pathobiology of late-onset Alzheimer's disease (AD) poses significant 
       challenges to therapeutic and preventative interventions. Despite these 
       difficulties, genomics and related disciplines are allowing fundamental 
       mechanistic insights to emerge with clarity, particularly with the introduction 
       of high-resolution sequencing technologies. After all, the disrupted processes at 
       the interface between DNA and gene expression, which we call the broken AD 
       genome, offer detailed quantitative evidence unrestrained by preconceived notions 
       about the disease. In addition to highlighting biological pathways beyond the 
       classical pathology hallmarks, these advances have revitalized drug discovery 
       efforts and are driving improvements in clinical tools. We review genetic, 
       epigenomic, and gene expression findings related to AD pathogenesis and explore 
       how their integration enables a better understanding of the multicellular 
       imbalances contributing to this heterogeneous condition. The frontiers opening on 
       the back of these research milestones promise a future of AD care that is both 
       more personalized and predictive.",PMC11099344,Cell genomics,9918284260106676

38690527,"PAGER-scFGA: unveiling cell functions and molecular mechanisms in cell 
       trajectories through single-cell functional genomics analysis.",10.3389/fbinf.2024.1336135,"Background: Understanding how cells and tissues respond to stress factors and 
       perturbations during disease processes is crucial for developing effective 
       prevention, diagnosis, and treatment strategies. Single-cell RNA sequencing 
       (scRNA-seq) enables high-resolution identification of cells and exploration of 
       cell heterogeneity, shedding light on cell differentiation/maturation and 
       functional differences. Recent advancements in multimodal sequencing technologies 
       have focused on improving access to cell-specific subgroups for functional 
       genomics analysis. To facilitate the functional annotation of cell groups and 
       characterization of molecular mechanisms underlying cell trajectories, we 
       introduce the Pathways, Annotated Gene Lists, and Gene Signatures Electronic 
       Repository for Single-Cell Functional Genomics Analysis (PAGER-scFGA). Results: 
       We have developed PAGER-scFGA, which integrates cell functional annotations and 
       gene-set enrichment analysis into popular single-cell analysis pipelines such as 
       Scanpy. Using differentially expressed genes (DEGs) from pairwise cell clusters, 
       PAGER-scFGA infers cell functions through the enrichment of potential cell-marker 
       genesets. Moreover, PAGER-scFGA provides pathways, annotated gene lists, and gene 
       signatures (PAGs) enriched in specific cell subsets with tissue compositions and 
       continuous transitions along cell trajectories. Additionally, PAGER-scFGA enables 
       the construction of a gene subcellular map based on DEGs and allows examination 
       of the gene functional compartments (GFCs) underlying cell 
       maturation/differentiation. In a real-world case study of mouse natural killer 
       (mNK) cells, PAGER-scFGA revealed two major stages of natural killer (NK) cells 
       and three trajectories from the precursor stage to NK T-like mature stage within 
       blood, spleen, and bone marrow tissues. As the trajectories progress to later 
       stages, the DEGs exhibit greater divergence and variability. However, the DEGs in 
       different trajectories still interact within a network during NK cell maturation. 
       Notably, PAGER-scFGA unveiled cell cytotoxicity, exocytosis, and the response to 
       interleukin (IL) signaling pathways and associated network models during the 
       progression from precursor NK cells to mature NK cells. Conclusion: PAGER-scFGA 
       enables in-depth exploration of functional insights and presents a comprehensive 
       knowledge map of gene networks and GFCs, which can be utilized for future studies 
       and hypothesis generation. It is expected to become an indispensable tool for 
       inferring cell functions and detecting molecular mechanisms within cell 
       trajectories in single-cell studies. The web app (accessible at 
       https://au-singlecell.streamlit.app/) is publicly available.",PMC11058213,Frontiers in bioinformatics,9918227263306676

38689377,"DISSECT: deep semi-supervised consistency regularization for accurate cell type 
       fraction and gene expression estimation.",10.1186/s13059-024-03251-5,"Cell deconvolution is the estimation of cell type fractions and cell 
       type-specific gene expression from mixed data. An unmet challenge in cell 
       deconvolution is the scarcity of realistic training data and the domain shift 
       often observed in synthetic training data. Here, we show that two novel deep 
       neural networks with simultaneous consistency regularization of the target and 
       training domains significantly improve deconvolution performance. Our algorithm, 
       DISSECT, outperforms competing algorithms in cell fraction and gene expression 
       estimation by up to 14 percentage points. DISSECT can be easily adapted to other 
       biomedical data types, as exemplified by our proteomic deconvolution experiments.",PMC11061925,Genome biology,100960660

38674040,"The Genomic Intersection of Oligodendrocyte Dynamics in Schizophrenia and Aging 
       Unravels Novel Pathological Mechanisms and Therapeutic Potentials.",10.3390/ijms25084452,"Schizophrenia is a significant worldwide health concern, affecting over 20 
       million individuals and contributing to a potential reduction in life expectancy 
       by up to 14.5 years. Despite its profound impact, the precise pathological 
       mechanisms underlying schizophrenia continue to remain enigmatic, with previous 
       research yielding diverse and occasionally conflicting findings. Nonetheless, one 
       consistently observed phenomenon in brain imaging studies of schizophrenia 
       patients is the disruption of white matter, the bundles of myelinated axons that 
       provide connectivity and rapid signalling between brain regions. Myelin is 
       produced by specialised glial cells known as oligodendrocytes, which have been 
       shown to be disrupted in post-mortem analyses of schizophrenia patients. 
       Oligodendrocytes are generated throughout life by a major population of 
       oligodendrocyte progenitor cells (OPC), which are essential for white matter 
       health and plasticity. Notably, a decline in a specific subpopulation of OPC has 
       been identified as a principal factor in oligodendrocyte disruption and white 
       matter loss in the aging brain, suggesting this may also be a factor in 
       schizophrenia. In this review, we analysed genomic databases to pinpoint 
       intersections between aging and schizophrenia and identify shared mechanisms of 
       white matter disruption and cognitive dysfunction.",PMC11050044,International journal of molecular sciences,101092791

38668977,"Analysis and Visualization of Single-Cell Sequencing Data with Scanpy and 
       MetaCell: A Tutorial.",10.1007/978-1-0716-3642-8_17,"The emergence and development of single-cell RNA sequencing (scRNA-seq) 
       techniques enable researchers to perform large-scale analysis of the 
       transcriptomic profiling at cell-specific resolution. Unsupervised clustering of 
       scRNA-seq data is central for most studies, which is essential to identify novel 
       cell types and their gene expression logics. Although an increasing number of 
       algorithms and tools are available for scRNA-seq analysis, a practical guide for 
       users to navigate the landscape remains underrepresented. This chapter presents 
       an overview of the scRNA-seq data analysis pipeline, quality control, batch 
       effect correction, data standardization, cell clustering and visualization, 
       cluster correlation analysis, and marker gene identification. Taking the two 
       broadly used analysis packages, i.e., Scanpy and MetaCell, as examples, we 
       provide a hands-on guideline and comparison regarding the best practices for the 
       above essential analysis steps and data visualization. Additionally, we compare 
       both packages and algorithms using a scRNA-seq dataset of the ctenophore 
       Mnemiopsis leidyi, which is representative of one of the earliest animal 
       lineages, critical to understanding the origin and evolution of animal novelties. 
       This pipeline can also be helpful for analyses of other taxa, especially 
       prebilaterian animals, where these tools are under development (e.g., placozoan 
       and Porifera).",,"Methods in molecular biology (Clifton, N.J.)",9214969

38659924,Nuclear speckle rejuvenation alleviates proteinopathies at the expense of YAP1.,10.1101/2024.04.18.590103,"Current treatments targeting individual protein quality control have limited 
       efficacy in alleviating proteinopathies, highlighting the prerequisite for a 
       common upstream druggable target capable of global proteostasis modulation. 
       Building on our prior research establishing nuclear speckles as pivotal 
       organelles responsible for global proteostasis transcriptional control, we aim to 
       alleviate proteinopathies through nuclear speckle rejuvenation. We identified 
       pyrvinium pamoate as a small-molecule nuclear speckle rejuvenator that enhances 
       protein quality control while suppressing YAP1 signaling via decreasing the 
       surface tension of nuclear speckle condensates through interaction with the 
       intrinsically disordered region of nuclear speckle scaffold protein SON. In 
       pre-clinical models, pyrvinium pamoate reduced tauopathy and alleviated retina 
       degeneration by promoting autophagy and ubiquitin-proteasome system. Aberrant 
       nuclear speckle morphology, reduced protein quality control and increased YAP1 
       activity were also observed in human tauopathies. Our study uncovers novel 
       therapeutic targets for tackling protein misfolding disorders within an expanded 
       proteostasis framework encompassing nuclear speckles and YAP1.",PMC11042303,bioRxiv : the preprint server for biology,101680187

38659857,Precision and Accuracy of Single-Cell/Nuclei RNA Sequencing Data.,10.1101/2024.04.12.589216,"Single-cell/nuclei RNA sequencing (sc/snRNA-Seq) is widely used for profiling 
       cell-type gene expressions in biomedical research. An important but 
       underappreciated issue is the quality of sc/snRNA-Seq data that would impact the 
       reliability of downstream analyses. Here we evaluated the precision and accuracy 
       in 18 sc/snRNA-Seq datasets. The precision was assessed on data from human brain 
       studies with a total of 3,483,905 cells from 297 individuals, by utilizing 
       technical replicates. The accuracy was evaluated with sample-matched scRNA-Seq 
       and pooled-cell RNA-Seq data of cultured mononuclear phagocytes from four 
       species. The results revealed low precision and accuracy at the single-cell level 
       across all evaluated data. Cell number and RNA quality were highlighted as two 
       key factors determining the expression precision, accuracy, and reproducibility 
       of differential expression analysis in sc/snRNA-Seq. This study underscores the 
       necessity of sequencing enough high-quality cells per cell type per individual, 
       preferably in the hundreds, to mitigate noise in expression quantification.",PMC11042208,bioRxiv : the preprint server for biology,101680187

38652714,"Neuronal cell cycle reentry events in the aging brain are more prevalent in 
       neurodegeneration and lead to cellular senescence.",10.1371/journal.pbio.3002559,"Increasing evidence indicates that terminally differentiated neurons in the brain 
       may recommit to a cell cycle-like process during neuronal aging and under disease 
       conditions. Because of the rare existence and random localization of these cells 
       in the brain, their molecular profiles and disease-specific heterogeneities 
       remain unclear. Through a bioinformatics approach that allows integrated analyses 
       of multiple single-nucleus transcriptome datasets from human brain samples, these 
       rare cell populations were identified and selected for further characterization. 
       Our analyses indicated that these cell cycle-related events occur predominantly 
       in excitatory neurons and that cellular senescence is likely their immediate 
       terminal fate. Quantitatively, the number of cell cycle re-engaging and senescent 
       neurons decreased during the normal brain aging process, but in the context of 
       late-onset Alzheimer's disease (AD), these cells accumulate instead. 
       Transcriptomic profiling of these cells suggested that disease-specific 
       differences were predominantly tied to the early stage of the senescence process, 
       revealing that these cells presented more proinflammatory, metabolically 
       deregulated, and pathology-associated signatures in disease-affected brains. 
       Similarly, these general features of cell cycle re-engaging neurons were also 
       observed in a subpopulation of dopaminergic neurons identified in the Parkinson's 
       disease (PD)-Lewy body dementia (LBD) model. An extended analysis conducted in a 
       mouse model of brain aging further validated the ability of this bioinformatics 
       approach to determine the robust relationship between the cell cycle and 
       senescence processes in neurons in this cross-species setting.",PMC11037540,PLoS biology,101183755

38638303,"5-HT4 receptor agonists treatment reduces tau pathology and behavioral deficit in 
       the PS19 mouse model of tauopathy.",10.3389/fncel.2024.1338502,"BACKGROUND: Accumulation of tau in synapses in the early stages of Alzheimer's 
       disease (AD) has been shown to cause synaptic damage, synaptic loss, and the 
       spread of tau pathology through trans-synaptically connected neurons. Moreover, 
       synaptic loss correlates with a decline in cognitive function, providing an 
       opportunity to investigate therapeutic strategies to target synapses and synaptic 
       tau to rescue or prevent cognitive decline in AD. One of the promising synaptic 
       targets is the 5-HT4 serotonergic receptor present postsynaptically in the brain 
       structures involved in the memory processes. 5-HT4R stimulation exerts 
       synaptogenic and pro-cognitive effects involving synapse-to-nucleus signaling 
       essential for synaptic plasticity. However, it is not known whether 5-HT4R 
       activation has a therapeutic effect on tau pathology. METHODS: The goal of this 
       study was to investigate the impact of chronic stimulation of 5-HT4R by two 
       agonists, prucalopride and RS-67333, in PS19 mice, a model of tauopathy. We 
       utilized gradient assays to isolate pre- and post-synaptic compartments, followed 
       by biochemical analyses for tau species and ubiquitinated proteins in the 
       synaptic compartments and total brain tissue. Next, we performed kinetic assays 
       to test the proteasome's hydrolysis capacity in treatment conditions. Moreover, 
       behavioral tests such as the open field and non-maternal nest-building tests were 
       used to evaluate anxiety-like behaviors and hippocampal-related cognitive 
       functioning in the treatment paradigm. RESULTS: Our results show that 5-HT4R 
       agonism reduced tauopathy, reduced synaptic tau, increased proteasome activity, 
       and improved cognitive functioning in PS19 mice. Our data suggest that enhanced 
       proteasome activity by synaptic mediated signaling leads to the enhanced turnover 
       of tau initially within synapses where the receptors are localized, and over 
       time, the treatment attenuated the accumulation of tau aggregation and improved 
       cognitive functioning of the PS19 mice. CONCLUSION: Therefore, stimulation of 
       5-HT4R offers a promising therapy to rescue synapses from the accumulation of 
       toxic synaptic tau, evident in the early stages of AD.",PMC11024353,Frontiers in cellular neuroscience,101477935

38617294,"lute: estimating the cell composition of heterogeneous tissue with varying cell 
       sizes using gene expression.",10.1101/2024.04.04.588105,"Relative cell type fraction estimates in bulk RNA-sequencing data are important 
       to control for cell composition differences across heterogenous tissue samples. 
       Current computational tools estimate relative RNA abundances rather than cell 
       type proportions in tissues with varying cell sizes, leading to biased estimates. 
       We present lute, a computational tool to accurately deconvolute cell types with 
       varying sizes. Our software wraps existing deconvolution algorithms in a 
       standardized framework. Using simulated and real datasets, we demonstrate how 
       lute adjusts for differences in cell sizes to improve the accuracy of cell 
       composition. Software is available from https://bioconductor.org/packages/lute.",PMC11014536,bioRxiv : the preprint server for biology,101680187

38612629,"The Influence of Microglia on Neuroplasticity and Long-Term Cognitive Sequelae in 
       Long COVID: Impacts on Brain Development and Beyond.",10.3390/ijms25073819,"Microglial cells, the immune cells of the central nervous system, are key 
       elements regulating brain development and brain health. These cells are fully 
       responsive to stressors, microenvironmental alterations and are actively involved 
       in the construction of neural circuits in children and the ability to undergo 
       full experience-dependent plasticity in adults. Since neuroinflammation is a 
       known key element in the pathogenesis of COVID-19, one might expect the 
       dysregulation of microglial function to severely impact both functional and 
       structural plasticity, leading to the cognitive sequelae that appear in the 
       pathogenesis of Long COVID. Therefore, understanding this complex scenario is 
       mandatory for establishing the possible molecular mechanisms related to these 
       symptoms. In the present review, we will discuss Long COVID and its association 
       with reduced levels of BDNF, altered crosstalk between circulating immune cells 
       and microglia, increased levels of inflammasomes, cytokines and chemokines, as 
       well as the alterations in signaling pathways that impact neural synaptic 
       remodeling and plasticity, such as fractalkines, the complement system, the 
       expression of SIRPα and CD47 molecules and altered matrix remodeling. Together, 
       these complex mechanisms may help us understand consequences of Long COVID for 
       brain development and its association with altered brain plasticity, impacting 
       learning disabilities, neurodevelopmental disorders, as well as cognitive decline 
       in adults.",PMC11011312,International journal of molecular sciences,101092791

38598053,"Rare genetic variation in fibronectin 1 (FN1) protects against APOEε4 in 
       Alzheimer's disease.",10.1007/s00401-024-02721-1,"The risk of developing Alzheimer's disease (AD) significantly increases in 
       individuals carrying the APOEε4 allele. Elderly cognitively healthy individuals 
       with APOEε4 also exist, suggesting the presence of cellular mechanisms that 
       counteract the pathological effects of APOEε4; however, these mechanisms are 
       unknown. We hypothesized that APOEε4 carriers without dementia might carry 
       genetic variations that could protect them from developing APOEε4-mediated AD 
       pathology. To test this, we leveraged whole-genome sequencing (WGS) data in the 
       National Institute on Aging Alzheimer's Disease Family Based Study (NIA-AD FBS), 
       Washington Heights/Inwood Columbia Aging Project (WHICAP), and Estudio Familiar 
       de Influencia Genetica en Alzheimer (EFIGA) cohorts and identified potentially 
       protective variants segregating exclusively among unaffected APOEε4 carriers. In 
       homozygous unaffected carriers above 70 years old, we identified 510 rare coding 
       variants. Pathway analysis of the genes harboring these variants showed 
       significant enrichment in extracellular matrix (ECM)-related processes, 
       suggesting protective effects of functional modifications in ECM proteins. We 
       prioritized two genes that were highly represented in the ECM-related gene 
       ontology terms, (FN1) and collagen type VI alpha 2 chain (COL6A2) and are known 
       to be expressed at the blood-brain barrier (BBB), for postmortem validation and 
       in vivo functional studies. An independent analysis in a large cohort of 7185 
       APOEε4 homozygous carriers found that rs140926439 variant in FN1 was protective 
       of AD (OR = 0.29; 95% CI [0.11, 0.78], P = 0.014) and delayed age at onset of 
       disease by 3.37 years (95% CI [0.42, 6.32], P = 0.025). The FN1 and COL6A2 
       protein levels were increased at the BBB in APOEε4 carriers with AD. Brain 
       expression of cognitively unaffected homozygous APOEε4 carriers had significantly 
       lower FN1 deposition and less reactive gliosis compared to homozygous APOEε4 
       carriers with AD, suggesting that FN1 might be a downstream driver of 
       APOEε4-mediated AD-related pathology and cognitive decline. To validate our 
       findings, we used zebrafish models with loss-of-function (LOF) mutations in 
       fn1b-the ortholog for human FN1. We found that fibronectin LOF reduced gliosis, 
       enhanced gliovascular remodeling, and potentiated the microglial response, 
