PMID,Title,DOI,Abstract,PMCID,Journal_title,Journal_id
       we analyzed the causal relationship between blood BMTs and brain IDPs and AD by 
       using a two-sample Mendelian randomization (MR) method. Additionally, we used 
       two-step/mediation MR to study the mediating effect of brain IDPs between blood 
       BMTs and AD. RESULTS: Twenty-five traits for genetic evidence supporting a causal 
       association with AD were identified, including 12 blood BMTs and 13 brain IDPs. 
       For BMTs, glutamine consistently reduced the risk of AD in 3 datasets. For IDPs, 
       specific alterations of cortical thickness (atrophy in frontal pole and insular 
       lobe, and incrassation in superior parietal lobe) and subcortical volume (atrophy 
       in hippocampus and its subgroups, left accumbens and left choroid plexus, and 
       expansion in cerebral white matter) are vulnerable to AD. In the 
       two-step/mediation MR analysis, superior parietal lobe, right hippocampal fissure 
       and left accumbens were identified to play a potential mediating role among three 
       blood BMTs and AD. CONCLUSIONS: The results obtained in our study suggest that 12 
       circulating BMTs and 13 brain IDPs play a causal role in AD. Importantly, a 
       subset of BMTs exhibit shared genetic architecture and potentially causal 
       relationships with brain structure, which may contribute to the alteration of 
       brain IDPs in AD.",PMC11033073,Heliyon,101672560

38464293,"Integrative brain omics approach reveals key role for sn-1 
       lysophosphatidylethanolamine in Alzheimer's dementia.",10.21203/rs.3.rs-3973736/v1,"The biology of individual lipid species and their relevance in Alzheimer's 
       disease (AD) remains incompletely understood. We utilized non-targeted mass 
       spectrometry to examine brain lipids variations across 316 post-mortem brains 
       from participants in the Religious Orders Study (ROS) or Rush Memory and Aging 
       Project (MAP) cohorts classified as either control, asymptomatic AD (AAD), or 
       symptomatic AD (SAD) and integrated the lipidomics data with untargeted proteomic 
       characterization on the same individuals. Lipid enrichment analysis and analysis 
       of variance identified significantly lower abundance of 
       lysophosphatidylethanolamine (LPE) and lysophosphatidylcholine (LPC) species in 
       SAD than controls or AAD. Lipid-protein co-expression network analyses revealed 
       that lipid modules consisting of LPE and LPC exhibited a significant association 
       to protein modules associated with MAPK/metabolism, post-synaptic density, and 
       Cell-ECM interaction pathways and were associated with better antemortem 
       cognition and with neuropathological changes seen in AD. Particularly, LPE 22:6 
       [sn-1] levels are significantly decreased across AD cases (SAD) and show the most 
       influence on protein changes compared to other lysophospholipid species. LPE 22:6 
       may be a lipid signature for AD and could be leveraged as potential therapeutic 
       or dietary targets for AD.",PMC10925467,Research square,101768035

38306053,"The Return of Biomarker Results in Research: Balancing Complexity, Precision, and 
       Ethical Responsibility.",10.3233/JAD-230359,"Recent research aimed at the discovery, integration, and communication of health 
       outcome measures (or ""biomarkers"") in Alzheimer's disease has raised challenging 
       questions related to whether, how and when results from these investigations 
       should be disclosed to research participants. Reflecting the apparent 
       heterogeneity of many neurodegenerative diseases, biomarker or other risk factor 
       results are often probabilistic, interactive, multi-modal, and selective. Such 
       characteristics make it very complex to summarize and communicate to clinicians, 
       researchers, and research participants. Whereas the format and content of 
       academic literature is well-managed by the peer-review process, reporting 
       individualized results to participants involves complex, sensitive, and ethical 
       considerations. This paper describes three key factors to consider in decisions 
       about the return of results to research participants: complexity, precision, and 
       responsibility. The paper also presents six practical recommendations for 
       implementing meaningful and ethical communication with research participants.",PMC10836546,Journal of Alzheimer's disease : JAD,9814863

38260644,"Lysophosphatidylcholines are associated with P-tau181 levels in early stages of 
       Alzheimer's Disease.",10.21203/rs.3.rs-3346076/v1,"BACKGROUND: We profiled circulating plasma metabolites to identify systemic 
       biochemical changes in clinical and biomarker-assisted diagnosis of Alzheimer's 
       disease (AD). METHODS: We used an untargeted approach with liquid chromatography 
       coupled to high-resolution mass spectrometry to measure small molecule plasma 
       metabolites from 150 clinically diagnosed AD patients and 567 age-matched healthy 
       elderly of Caribbean Hispanic ancestry. Plasma biomarkers of AD were measured 
       including P-tau181, Aβ40, Aβ42, total-tau, neurofilament light chain (NfL) and 
       glial fibrillary acidic protein (GFAP). Association of individual and co-abundant 
       modules of metabolites were tested with clinical diagnosis of AD, as well as 
       biologically-defined AD pathological process based on P-tau181 and other 
       biomarker levels. RESULTS: Over 6000 metabolomic features were measured with high 
       accuracy. First principal component (PC) of lysophosphatidylcholines (lysoPC) 
       that bind to or interact with docosahexaenoic acid (DHA), eicosapentaenoic acid 
       (EPA) and arachidonic acid (AHA) was associated with decreased risk of AD (OR = 
       0.91 [0.89-0.96], p = 2e-04). Association was restricted to individuals without 
       an APOE ε4 allele (OR = 0.89 [0.84-0.94], p = 8.7e-05). Among individuals 
       carrying at least one APOE ε4 allele, PC4 of lysoPCs moderately increased risk of 
       AD (OR = 1.37 [1.16-1.6], p = 1e-04). Essential amino acids including tyrosine 
       metabolism pathways were enriched among metabolites associated with P-tau181 
       levels and heparan and keratan sulfate degradation pathways were associated with 
       Aβ42/Aβ40 ratio. CONCLUSIONS: Unbiased metabolic profiling can identify critical 
       metabolites and pathways associated with β-amyloid and phosphotau pathology. We 
       also observed an APOE-ε4 dependent association of lysoPCs with AD and 
       biologically based diagnostic criteria may aid in the identification of unique 
       pathogenic mechanisms.",PMC10802729,Research square,101768035

38243335,"The fusion of multi-omics profile and multimodal EEG data contributes to the 
       personalized diagnostic strategy for neurocognitive disorders.",10.1186/s40168-023-01717-5,"BACKGROUND: The increasing prevalence of neurocognitive disorders (NCDs) in the 
       aging population worldwide has become a significant concern due to subjectivity 
       of evaluations and the lack of precise diagnostic methods and specific 
       indicators. Developing personalized diagnostic strategies for NCDs has therefore 
       become a priority. RESULTS: Multimodal electroencephalography (EEG) data of a 
       matched cohort of normal aging (NA) and NCDs seniors were recorded, and their 
       faecal samples and urine exosomes were collected to identify multi-omics 
       signatures and metabolic pathways in NCDs by integrating metagenomics, 
       proteomics, and metabolomics analysis. Additionally, experimental verification of 
       multi-omics signatures was carried out in aged mice using faecal microbiota 
       transplantation (FMT). We found that NCDs seniors had low EEG power spectral 
       density and identified specific microbiota, including Ruminococcus gnavus, 
       Enterocloster bolteae, Lachnoclostridium sp. YL 32, and metabolites, including 
       L-tryptophan, L-glutamic acid, gamma-aminobutyric acid (GABA), and fatty acid 
       esters of hydroxy fatty acids (FAHFAs), as well as disturbed biosynthesis of 
       aromatic amino acids and TCA cycle dysfunction, validated in aged mice. Finally, 
       we employed a support vector machine (SVM) algorithm to construct a machine 
       learning model to classify NA and NCDs groups based on the fusion of EEG data and 
       multi-omics profiles and the model demonstrated 92.69% accuracy in classifying NA 
       and NCDs groups. CONCLUSIONS: Our study highlights the potential of multi-omics 
       profiling and EEG data fusion in personalized diagnosis of NCDs, with the 
       potential to improve diagnostic precision and provide insights into the 
       underlying mechanisms of NCDs. Video Abstract.",PMC10797890,Microbiome,101615147

38191490,"Single-cell mapping of lipid metabolites using an infrared probe in human-derived 
       model systems.",10.1038/s41467-023-44675-0,"Understanding metabolic heterogeneity is the key to uncovering the underlying 
       mechanisms of metabolic-related diseases. Current metabolic imaging studies 
       suffer from limitations including low resolution and specificity, and the model 
       systems utilized often lack human relevance. Here, we present a single-cell 
       metabolic imaging platform to enable direct imaging of lipid metabolism with high 
       specificity in various human-derived 2D and 3D culture systems. Through the 
       incorporation of an azide-tagged infrared probe, selective detection of newly 
       synthesized lipids in cells and tissue became possible, while simultaneous 
       fluorescence imaging enabled cell-type identification in complex tissues. In 
       proof-of-concept experiments, newly synthesized lipids were directly visualized 
       in human-relevant model systems among different cell types, mutation status, 
       differentiation stages, and over time. We identified upregulated lipid metabolism 
       in progranulin-knockdown human induced pluripotent stem cells and in their 
       differentiated microglia cells. Furthermore, we observed that neurons in brain 
       organoids exhibited a significantly lower lipid metabolism compared to 
       astrocytes.",PMC10774263,Nature communications,101528555

38173014,"Nanotechnology for microglial targeting and inhibition of neuroinflammation 
       underlying Alzheimer's pathology.",10.1186/s40035-023-00393-7,"BACKGROUND: Alzheimer's disease (AD) is considered to have a multifactorial 
       etiology. The hallmark of AD is progressive neurodegeneration, which is 
       characterized by the deepening loss of memory and a high mortality rate in the 
       elderly. The neurodegeneration in AD is believed to be exacerbated following the 
       intercoupled cascades of extracellular amyloid beta (Aβ) plaques, uncontrolled 
       microglial activation, and neuroinflammation. Current therapies for AD are mostly 
       designed to target the symptoms, with limited ability to address the mechanistic 
       triggers for the disease. In this study, we report a novel nanotechnology based 
       on microglial scavenger receptor (SR)-targeting amphiphilic nanoparticles (NPs) 
       for the convergent alleviation of fibril Aβ (fAβ) burden, microglial modulation, 
       and neuroprotection. METHODS: We designed a nanotechnology approach to regulate 
       the SR-mediated intracellular fAβ trafficking within microglia. We synthesized 
       SR-targeting sugar-based amphiphilic macromolecules (AM) and used them as a 
       bioactive shell to fabricate serum-stable AM-NPs via flash nanoprecipitation. 
       Using electron microscopy, in vitro approaches, ELISA, and confocal microscopy, 
       we investigated the effect of AM-NPs on Aβ fibrilization, fAβ-mediated microglial 
       inflammation, and neurotoxicity in BV2 microglia and SH-SY5Y neuroblastoma cell 
       lines. RESULTS: AM-NPs interrupted Aβ fibrilization, attenuated fAβ microglial 
       internalization via targeting the fAβ-specific SRs, arrested the fAβ-mediated 
       microglial activation and pro-inflammatory response, and accelerated lysosomal 
       degradation of intracellular fAβ. Moreover, AM-NPs counteracted the 
       microglial-mediated neurotoxicity after exposure to fAβ. CONCLUSIONS: The AM-NP 
       nanotechnology presents a multifactorial strategy to target pathological Aβ 
       aggregation and arrest the fAβ-mediated pathological progression in microglia and 
       neurons.",PMC10765804,Translational neurodegeneration,101591861

38082372,"Machine learning analyses identify multi-modal frailty factors that selectively 
       discriminate four cohorts in the Alzheimer's disease spectrum: a COMPASS-ND 
       study.",10.1186/s12877-023-04546-1,"BACKGROUND: Frailty indicators can operate in dynamic amalgamations of disease 
       conditions, clinical symptoms, biomarkers, medical signals, cognitive 
       characteristics, and even health beliefs and practices. This study is the first 
       to evaluate which, among these multiple frailty-related indicators, are important 
       and differential predictors of clinical cohorts that represent progression along 
       an Alzheimer's disease (AD) spectrum. We applied machine-learning technology to 
       such indicators in order to identify the leading predictors of three AD spectrum 
       cohorts; viz., subjective cognitive impairment (SCI), mild cognitive impairment 
       (MCI), and AD. The common benchmark was a cohort of cognitively unimpaired (CU) 
       older adults. METHODS: The four cohorts were from the cross-sectional 
       Comprehensive Assessment of Neurodegeneration and Dementia dataset. We used 
       random forest analysis (Python 3.7) to simultaneously test the relative 
       importance of 83 multi-modal frailty indicators in discriminating the cohorts. We 
       performed an explainable artificial intelligence method (Tree Shapley Additive 
       exPlanation values) for deep interpretation of prediction effects. RESULTS: We 
       observed strong concurrent prediction results, with clusters varying across 
       cohorts. The SCI model demonstrated excellent prediction accuracy (AUC = 0.89). 
       Three leading predictors were poorer quality of life ([QoL]; memory), abnormal 
       lymphocyte count, and abnormal neutrophil count. The MCI model demonstrated a 
       similarly high AUC (0.88). Five leading predictors were poorer QoL (memory, 
       leisure), male sex, abnormal lymphocyte count, and poorer self-rated eyesight. 
       The AD model demonstrated outstanding prediction accuracy (AUC = 0.98). Ten 
       leading predictors were poorer QoL (memory), reduced olfaction, male sex, 
       increased dependence in activities of daily living (n = 6), and poorer visual 
       contrast. CONCLUSIONS: Both convergent and cohort-specific frailty factors 
       discriminated the AD spectrum cohorts. Convergence was observed as all cohorts 
       were marked by lower quality of life (memory), supporting recent research and 
       clinical attention to subjective experiences of memory aging and their 
       potentially broad ramifications. Diversity was displayed in that, of the 14 
       leading predictors extracted across models, 11 were selectively sensitive to one 
       cohort. A morbidity intensity trend was indicated by an increasing number and 
       diversity of predictors corresponding to clinical severity, especially in AD. 
       Knowledge of differential deficit predictors across AD clinical cohorts may 
       promote precision interventions.",PMC10714519,BMC geriatrics,100968548

37954637,"Jia-Wei-Kai-Xin-San Treatment Alleviated Mild Cognitive Impairment through 
       Anti-Inflammatory and Antiapoptotic Mechanisms in SAMP8 Mice.",10.1155/2023/7807302,"BACKGROUND: Alleviating mild cognitive impairment (MCI) is crucial to delay the 
       progression of Alzheimer's disease (AD). Jia-Wei-Kai-Xin-San (JWKXS) is applied 
       for treating AD with MCI. However, the mechanism of JWKXS in the treatment of MCI 
       is unclear. Thus, this study aimed to investigate the effect and mechanism of 
       JWKXS in SAMP8 mice models of MCI. METHODS: MCI models were established to 
       examine learning and memory ability and explore the pathomechanisms in brain of 
       SAMP8 mice at 4, 6, and 8 months. The mice were treated for 8 weeks and the 
       effects of JWKXS on MCI were characterized through Morris water maze and 
       HE/Nissl's/immunohistochemical staining. Its mechanism was predicted by the 
       combination of UPLC-Q-TOF/MS and system pharmacology analysis, further verified 
       with SAMP8 mice, BV2 microglial cells, and PC12 cells. RESULTS: It was found that 
       4-month-old SAMP8 mice exhibited MCI. Two months of JWKXS treatment improved the 
       learning and memory ability, alleviated the hippocampal tissue and neuron damage. 
       Through network pharmacology, four key signaling pathways were found to be 
       involved in treatment of MCI by JWKXS, including TLR4/NF-κB pathway, NLRP3 
       inflammasome activation, and intrinsic and extrinsic apoptosis. In vitro and in 
       vivo experiments demonstrated that JWKXS attenuated neuroinflammation by 
       inhibiting microglia activation, suppressing TLR4/NF-κB and NLRP3 inflammasome 
       pathways, and blocking the extrinsic and intrinsic apoptotic pathways leading to 
       neuronal apoptosis suppression in the hippocampus. CONCLUSION: JWKXS treatment 
       improved the learning and memory ability and conferred neuroprotective effects 
       against MCI by inducing anti-inflammation and antiapoptosis. Limitations. The 
       small sample size and short duration of the intervention limit in-depth 
       investigation of the mechanisms. Future Prospects. This provides a direction for 
       further clarification of the anti-AD mechanism, and provides certain data support 
       for the formulation to move toward clinical practice.",PMC10635749,Mediators of inflammation,9209001

37952286,"Detecting conversion from mild cognitive impairment to Alzheimer's disease using 
       FLAIR MRI biomarkers.",10.1016/j.nicl.2023.103533,"Mild cognitive impairment (MCI) is the prodromal phase of Alzheimer's disease 
       (AD) and while it presents as an imperative intervention window, it is difficult 
       to detect which subjects convert to AD (cMCI) and which ones remain stable 
       (sMCI). The objective of this work was to investigate fluid-attenuated inversion 
       recovery (FLAIR) MRI biomarkers and their ability to differentiate between sMCI 
       and cMCI subjects in cross-sectional and longitudinal data. Three types of 
       biomarkers were investigated: volume, intensity and texture. Volume biomarkers 
       included total brain volume, cerebrospinal fluid volume (CSF), lateral 
       ventricular volume, white matter lesion volume, subarachnoid CSF, and grey matter 
       (GM) and white matter (WM), all normalized to intracranial volume. The mean 
       intensity, kurtosis, and skewness of the GM and WM made up the intensity 
       features. Texture features quantified homogeneity and microstructural tissue 
       changes of GM and WM regions. Composite indices were also considered, which are 
       biomarkers that represent an aggregate sum (z-score normalization and summation) 
       of all biomarkers. The FLAIR MRI biomarkers successfully identified high-risk 
       subjects as significant differences (p < 0.05) were found between the means of 
       the sMCI and cMCI groups and the rate of change over time for several individual 
       biomarkers as well as the composite indices for both cross-sectional and 
       longitudinal analyses. Classification accuracy and feature importance analysis 
       showed volume biomarkers to be most predictive, however, best performance was 
       obtained when complimenting the volume biomarkers with the intensity and texture 
       features. Using all the biomarkers, accuracy of 86.2 % and 69.2 % was achieved 
       for normal control-AD and sMCI-cMCI classification respectively. Survival 
       analysis demonstrated that the majority of the biomarkers showed a noticeable 
       impact on the AD conversion probability 4 years prior to conversion. Composite 
       indices were the top performers for all analyses including feature importance, 
       classification, and survival analysis. This demonstrated their ability to 
       summarize various dimensions of disease into single-valued metrics. Significant 
       correlation (p < 0.05) with phosphorylated-tau and amyloid-beta CSF biomarkers 
       was found with all the FLAIR biomarkers. The proposed biomarker system is easily 
       attained as FLAIR is routinely acquired, models are not computationally intensive 
       and the results are explainable, thus making this pipeline easily integrated into 
       clinical workflow.",PMC10666029,NeuroImage. Clinical,101597070

37849662,"Clinical Peptidomics: Advances in Instrumentation, Analyses, and Applications.",10.34133/bmef.0019,"Extensive effort has been devoted to the discovery, development, and validation 
       of biomarkers for early disease diagnosis and prognosis as well as rapid 
       evaluation of the response to therapeutic interventions. Genomic and 
       transcriptomic profiling are well-established means to identify 
       disease-associated biomarkers. However, analysis of disease-associated peptidomes 
       can also identify novel peptide biomarkers or signatures that provide sensitive 
       and specific diagnostic and prognostic information for specific malignant, 
       chronic, and infectious diseases. Growing evidence also suggests that peptidomic 
       changes in liquid biopsies may more effectively detect changes in disease 
       pathophysiology than other molecular methods. Knowledge gained from peptide-based 
       diagnostic, therapeutic, and imaging approaches has led to promising new 
       theranostic applications that can increase their bioavailability in target 
       tissues at reduced doses to decrease side effects and improve treatment 
       responses. However, despite major advances, multiple factors can still affect the 
       utility of peptidomic data. This review summarizes several remaining challenges 
       that affect peptide biomarker discovery and their use as diagnostics, with a 
       focus on technological advances that can improve the detection, identification, 
       and monitoring of peptide biomarkers for personalized medicine.",PMC10521655,BME frontiers,101775616

37755677,"Decoding the Cellular Trafficking of Prion-like Proteins in Neurodegenerative 
       Diseases.",10.1007/s12264-023-01115-9,"The accumulation and spread of prion-like proteins is a key feature of 
       neurodegenerative diseases (NDs) such as Alzheimer's disease, Parkinson's 
       disease, or Amyotrophic Lateral Sclerosis. In a process known as 'seeding', 
       prion-like proteins such as amyloid beta, microtubule-associated protein tau, 
       α-synuclein, silence superoxide dismutase 1, or transactive response DNA-binding 
       protein 43 kDa, propagate their misfolded conformations by transforming their 
       respective soluble monomers into fibrils. Cellular and molecular evidence of 
       prion-like propagation in NDs, the clinical relevance of their 'seeding' 
       capacities, and their levels of contribution towards disease progression have 
       been intensively studied over recent years. This review unpacks the cyclic 
       prion-like propagation in cells including factors of aggregate internalization, 
       endo-lysosomal leaking, aggregate degradation, and secretion. Debates on the 
       importance of the role of prion-like protein aggregates in NDs, whether causal or 
       consequent, are also discussed. Applications lead to a greater understanding of 
       ND pathogenesis and increased potential for therapeutic strategies.",PMC10838874,Neuroscience bulletin,101256850

37719873,"An eXplainability Artificial Intelligence approach to brain connectivity in 
       Alzheimer's disease.",10.3389/fnagi.2023.1238065,"The advent of eXplainable Artificial Intelligence (XAI) has revolutionized the 
       way human experts, especially from non-computational domains, approach artificial 
       intelligence; this is particularly true for clinical applications where the 
       transparency of the results is often compromised by the algorithmic complexity. 
       Here, we investigate how Alzheimer's disease (AD) affects brain connectivity 
       within a cohort of 432 subjects whose T1 brain Magnetic Resonance Imaging data 
       (MRI) were acquired within the Alzheimer's Disease Neuroimaging Initiative 
       (ADNI). In particular, the cohort included 92 patients with AD, 126 normal 
       controls (NC) and 214 subjects with mild cognitive impairment (MCI). We show how 
       graph theory-based models can accurately distinguish these clinical conditions 
       and how Shapley values, borrowed from game theory, can be adopted to make these 
       models intelligible and easy to interpret. Explainability analyses outline the 
       role played by regions like putamen, middle and superior temporal gyrus; from a 
       class-related perspective, it is possible to outline specific regions, such as 
       hippocampus and amygdala for AD and posterior cingulate and precuneus for MCI. 
       The approach is general and could be adopted to outline how brain connectivity 
       affects specific brain regions.",PMC10501457,Frontiers in aging neuroscience,101525824

37662203,"Lysophosphatidylcholines are associated with P-tau181 levels in early stages of 
       Alzheimer's Disease.",10.1101/2023.08.24.23294581,"BACKGROUND: We investigated systemic biochemical changes in Alzheimer's disease 
       (AD) by investigating the relationship between circulating plasma metabolites and 
       both clinical and biomarker-assisted diagnosis of AD. METHODS: We used an 
       untargeted approach with liquid chromatography coupled to high-resolution mass 
       spectrometry to measure exogenous and endogenous small molecule metabolites in 
       plasma from 150 individuals clinically diagnosed with AD and 567 age-matched 
       elderly without dementia of Caribbean Hispanic ancestry. Plasma biomarkers of AD 
       were also measured including P-tau181, Aβ40, Aβ42, total tau, neurofilament light 
       chain (NfL) and glial fibrillary acidic protein (GFAP). Association of individual 
       and co-expressed modules of metabolites were tested with the clinical diagnosis 
       of AD, as well as biologically-defined AD pathological process based on P-tau181 
       and other biomarker levels. RESULTS: Over 4000 metabolomic features were measured 
       with high accuracy. First principal component (PC) of lysophosphatidylcholines 
       (lysoPC) that bind to or interact with docosahexaenoic acid (DHA), 
       eicosapentaenoic acid (EPA) and arachidonic acid (AHA) was associated with 
       decreased risk of AD (OR=0.91 [0.89-0.96], p=2e-04). Restricted to individuals 
       without an APOE ε4 allele (OR=0.89 [0.84-0.94], p= 8.7e-05), the association 
       remained. Among individuals carrying at least one APOE ε4 allele, PC4 of lysoPCs 
       moderately increased risk of AD (OR=1.37 [1.16-1.6], p=1e-04). Essential amino 
       acids including tyrosine metabolism pathways were enriched among metabolites 
       associated with P-tau181 levels and heparan and keratan sulfate degradation 
       pathways were associated with Aβ42/Aβ40 ratio reflecting different pathways 
       enriched in early and middle stages of disease. CONCLUSIONS: Our findings 
       indicate that unbiased metabolic profiling can identify critical metabolites and 
       pathways associated with β-amyloid and phosphotau pathology. We also observed an 
       APOE ε4 dependent association of lysoPCs with AD and that biologically-based 
       diagnostic criteria may aid in the identification of unique pathogenic 
       mechanisms.",PMC10473810,medRxiv : the preprint server for health sciences,101767986

37654029,"Artificial intelligence for biomarker discovery in Alzheimer's disease and 
       dementia.",10.1002/alz.13390,"With the increase in large multimodal cohorts and high-throughput technologies, 
       the potential for discovering novel biomarkers is no longer limited by data set 
       size. Artificial intelligence (AI) and machine learning approaches have been 
       developed to detect novel biomarkers and interactions in complex data sets. We 
       discuss exemplar uses and evaluate current applications and limitations of AI to 
       discover novel biomarkers. Remaining challenges include a lack of diversity in 
       the data sets available, the sheer complexity of investigating interactions, the 
       invasiveness and cost of some biomarkers, and poor reporting in some studies. 
       Overcoming these challenges will involve collecting data from underrepresented 
       populations, developing more powerful AI approaches, validating the use of 
       noninvasive biomarkers, and adhering to reporting guidelines. By harnessing rich 
       multimodal data through AI approaches and international collaborative innovation, 
       we are well positioned to identify clinically useful biomarkers that are 
       accurate, generalizable, unbiased, and acceptable in clinical practice. 
       HIGHLIGHTS: Artificial intelligence and machine learning approaches may 
       accelerate dementia biomarker discovery. Remaining challenges include data set 
       suitability due to size and bias in cohort selection. Multimodal data, diverse 
       data sets, improved machine learning approaches, real-world validation, and 
       interdisciplinary collaboration are required.",PMC10840606,Alzheimer's & dementia : the journal of the Alzheimer's Association,101231978

37606627,Artificial intelligence for dementia genetics and omics.,10.1002/alz.13427,"Genetics and omics studies of Alzheimer's disease and other dementia subtypes 
       enhance our understanding of underlying mechanisms and pathways that can be 
       targeted. We identified key remaining challenges: First, can we enhance genetic 
       studies to address missing heritability? Can we identify reproducible omics 
       signatures that differentiate between dementia subtypes? Can high-dimensional 
       omics data identify improved biomarkers? How can genetics inform our 
       understanding of causal status of dementia risk factors? And which biological 
       processes are altered by dementia-related genetic variation? Artificial 
       intelligence (AI) and machine learning approaches give us powerful new tools in 
       helping us to tackle these challenges, and we review possible solutions and 
       examples of best practice. However, their limitations also need to be considered, 
       as well as the need for coordinated multidisciplinary research and diverse deeply 
       phenotyped cohorts. Ultimately AI approaches improve our ability to interrogate 
       genetics and omics data for precision dementia medicine. HIGHLIGHTS: We have 
       identified five key challenges in dementia genetics and omics studies. AI can 
       enable detection of undiscovered patterns in dementia genetics and omics data. 
       Enhanced and more diverse genetics and omics datasets are still needed. 
       Multidisciplinary collaborative efforts using AI can boost dementia research.",PMC10841325,Alzheimer's & dementia : the journal of the Alzheimer's Association,101231978

37594567,"Sulfur-bridging the gap: investigating the electrochemistry of novel copper 
       chelating agents for Alzheimer's disease applications.",10.1007/s00775-023-02013-1,"There is currently an unmet demand for multi-functional precision treatments for 
       Alzheimer's disease (AD) after several failed attempts at designing drugs based 
       on the amyloid hypothesis. The focus of this work is to investigate 
       sulfur-bridged quinoline ligands that could potentially be used in chelation 
       therapies for a subpopulation of AD patients presenting with an overload of 
       labile copper ions, which are known to catalyze the production of reactive oxygen 
       species (ROS) and exacerbate other markers of AD progression. The ligands 
       1-(2'-thiopyridyl)isoquinoline (1TPIQ) and 2-(2'-thiopyridyl)quinoline (2TPQ) 
       were synthesized and characterized before being electrochemically investigated in 
       the presence of different oxidizing and reducing agents in solution with a 
       physiological pH relevant to the brain. The electrochemical response of each 
       compound with copper was studied by employing both hydrogen peroxide (H(2)O(2)) 
       as an oxidizing agent and ascorbic acid (AA) as an antioxidant during analysis 
       using cyclic voltammetry (CV). The cyclic voltammograms of each quinoline were 
       compared with similar ligands that contained aromatic N-donor groups but no 
       sulfur groups to provide relative electrochemical properties of each complex in 
       solution. In a dose-dependent manner, it was observed that AA exerted 
       dual-efficacy when combined with these chelating ligands: promoting synergistic 
       metal binding while also scavenging harmful ROS, suggesting AA is an effective 
       adjuvant therapeutic agent. Overall, this study shows how coordination by 
       sulfur-bridged quinoline ligands can alter copper electrochemistry in the 
       presence of AA to limit ROS production in solution.",,Journal of biological inorganic chemistry : JBIC : a publication of the Society,9616326

37547133,"Editorial: Mechanism and pharmacodynamic material basis of neurodegenerative 
       disease therapies.",10.3389/fnins.2023.1254881,,PMC10401579,Frontiers in neuroscience,101478481
